id,gastos
15981,1940
15982,1572
15983,964
15984,1987
15985,1221
15986,2185
15987,1851
15988,2185
15989,1467
15990,1057
15991,1030
15992,1987
15993,1666
15994,1652
15995,1606
15996,2262
15997,1513
15998,1062
15999,1685
16000,1601
16001,1186
16002,900
16003,1808
16004,1955
16005,1579
16006,979
16007,1893
16008,2589
16009,1500
16010,874
16011,1983
16012,2531
16013,1441
16014,1470
16015,1747
16016,1090
16017,1264
16018,1537
16019,1002
16020,1074
16021,2093
16022,2058
16023,1443
16024,1867
16025,1998
16026,2488
16027,1615
16028,1731
16029,1392
16030,2813
16031,1667
16032,1725
16033,2561
16034,2913
16035,1994
16036,1915
16037,2175
16038,2915
16039,1889
16040,2986
16041,2720
16042,1206
16043,2093
16044,1456
16045,1478
16046,1340
16047,2716
16048,2023
16049,1142
16050,1602
16051,1028
16052,1010
16053,2358
16054,1993
16055,1083
16056,2753
16057,1525
16058,1964
16059,1823
16060,2523
16061,1339
16062,1196
16063,2542
16064,1509
16065,933
16066,2102
16067,1004
16068,2444
16069,2508
16070,1574
16071,998
16072,1829
16073,2871
16074,926
16075,1090
16076,2090
16077,2746
16078,2298
16079,1448
16080,1929
16081,2728
16082,1613
16083,1483
16084,1965
16085,957
16086,1067
16087,907
16088,1601
16089,889
16090,1546
16091,2581
16092,1594
16093,1021
16094,1981
16095,2286
16096,802
16097,1847
16098,1976
16099,1075
16100,2373
16101,1422
16102,877
16103,1544
16104,2934
16105,1634
16106,1576
16107,1314
16108,1016
16109,1953
16110,1849
16111,1488
16112,1003
16113,2125
16114,2828
16115,2022
16116,1494
16117,1401
16118,2069
16119,1991
16120,2299
16121,1467
16122,2576
16123,1356
16124,1869
16125,2644
16126,1153
16127,1998
16128,1679
16129,1921
16130,1716
16131,2117
16132,2711
16133,2791
16134,1574
16135,1941
16136,2469
16137,2794
16138,1005
16139,994
16140,2031
16141,1923
16142,1598
16143,1582
16144,1676
16145,1757
16146,1549
16147,1040
16148,1380
16149,1954
16150,838
16151,1011
16152,1049
16153,1875
16154,1863
16155,2267
16156,2034
16157,1502
16158,846
16159,1066
16160,2568
16161,2908
16162,1366
16163,2350
16164,2715
16165,2759
16166,2322
16167,1002
16168,1061
16169,858
16170,1981
16171,2727
16172,1022
16173,2710
16174,1439
16175,1500
16176,1961
16177,2907
16178,1516
16179,1556
16180,943
16181,1548
16182,1517
16183,1641
16184,2308
16185,2490
16186,821
16187,1908
16188,2145
16189,1630
16190,979
16191,2990
16192,1036
16193,2581
16194,1132
16195,1615
16196,1938
16197,2534
16198,2446
16199,2717
16200,1503
16201,873
16202,1973
16203,830
16204,1180
16205,2132
16206,2083
16207,2193
16208,1523
16209,1523
16210,991
16211,962
16212,1923
16213,2523
16214,1903
16215,884
16216,957
16217,1086
16218,814
16219,1050
16220,1510
16221,1464
16222,1433
16223,1950
16224,1614
16225,1931
16226,1569
16227,1479
16228,1594
16229,1433
16230,1568
16231,1591
16232,1637
16233,1713
16234,1939
16235,834
16236,830
16237,1126
16238,1975
16239,1695
16240,1530
16241,919
16242,1858
16243,1715
16244,2408
16245,1003
16246,1962
16247,1064
16248,936
16249,2273
16250,1419
16251,961
16252,1830
16253,1586
16254,1026
16255,1138
16256,2115
16257,2040
16258,1002
16259,1989
16260,2069
16261,1067
16262,2100
16263,2281
16264,1097
16265,973
16266,1490
16267,1587
16268,1494
16269,1651
16270,1098
16271,1610
16272,1659
16273,2263
16274,1077
16275,1093
16276,2133
16277,2801
16278,1639
16279,1580
16280,1964
16281,2583
16282,1024
16283,1053
16284,1473
16285,1435
16286,1047
16287,2467
16288,2718
16289,1328
16290,820
16291,1489
16292,984
16293,1006
16294,1581
16295,995
16296,2428
16297,914
16298,2168
16299,1442
16300,2916
16301,2930
16302,1348
16303,1860
16304,1583
16305,2156
16306,2310
16307,2537
16308,2816
16309,1518
16310,1972
16311,1418
16312,1032
16313,1084
16314,2549
16315,2937
16316,1190
16317,1943
16318,937
16319,1988
16320,1936
16321,1505
16322,832
16323,2086
16324,1063
16325,1068
16326,1390
16327,2282
16328,1022
16329,1014
16330,1025
16331,1022
16332,1091
16333,1971
16334,2948
16335,921
16336,1810
16337,2552
16338,2521
16339,1555
16340,1991
16341,2101
16342,2159
16343,1550
16344,2306
16345,2707
16346,964
16347,1959
16348,989
16349,1515
16350,1694
16351,1460
16352,2615
16353,1316
16354,954
16355,2058
16356,2640
16357,823
16358,1598
16359,958
16360,2133
16361,2442
16362,2973
16363,1402
16364,913
16365,2864
16366,1095
16367,1120
16368,1532
16369,1533
16370,2278
16371,1707
16372,1548
16373,1781
16374,983
16375,2858
16376,2877
16377,2647
16378,2260
16379,1680
16380,1253
16381,857
16382,2849
16383,2369
16384,948
16385,2325
16386,1525
16387,2089
16388,2095
16389,1351
16390,1662
16391,1525
16392,932
16393,1487
16394,2725
16395,1963
16396,1720
16397,1145
16398,1127
16399,1956
16400,1475
16401,779
16402,1126
16403,1900
16404,1539
16405,953
16406,1489
16407,1149
16408,2912
16409,993
16410,2000
16411,1490
16412,1967
16413,2048
16414,1537
16415,679
16416,2655
16417,1946
16418,1459
16419,803
16420,1942
16421,1005
16422,1700
16423,2996
16424,942
16425,1956
16426,2803
16427,1461
16428,2548
16429,2222
16430,1015
16431,939
16432,1390
16433,1411
16434,1129
16435,1029
16436,2035
16437,2971
16438,1908
16439,1808
16440,2680
16441,1047
16442,733
16443,1021
16444,2640
16445,1526
16446,1875
16447,2724
16448,1098
16449,2470
16450,1471
16451,1960
16452,1699
16453,2326
16454,1554
16455,963
16456,1625
16457,865
16458,1987
16459,2115
16460,2538
16461,1031
16462,1814
16463,1591
16464,1108
16465,1770
16466,1401
16467,972
16468,1504
16469,867
16470,2695
16471,2789
16472,2866
16473,1400
16474,1456
16475,2484
16476,1446
16477,823
16478,2029
16479,2152
16480,2567
16481,2654
16482,1149
16483,1598
16484,2934
16485,1970
16486,828
16487,1899
16488,1347
16489,1514
16490,2747
16491,1446
16492,1935
16493,1570
16494,1795
16495,2817
16496,1334
16497,2060
16498,1350
16499,1137
16500,1921
16501,1004
16502,1079
16503,1971
16504,2408
16505,1691
16506,1044
16507,1088
16508,2975
16509,1941
16510,2367
16511,2554
16512,1106
16513,1081
16514,1033
16515,1879
16516,2621
16517,1538
16518,2083
16519,2661
16520,1487
16521,1425
16522,2381
16523,1449
16524,2563
16525,1511
16526,1928
16527,908
16528,947
16529,1902
16530,2589
16531,933
16532,2435
16533,2342
16534,1363
16535,873
16536,1547
16537,2412
16538,1078
16539,1604
16540,1843
16541,1420
16542,2654
16543,1489
16544,1551
16545,2255
16546,2732
16547,1514
16548,1502
16549,2443
16550,2488
16551,1618
16552,872
16553,2086
16554,1874
16555,2439
16556,1997
16557,1517
16558,2742
16559,1431
16560,1067
16561,2578
16562,956
16563,1559
16564,1323
16565,2404
16566,1538
16567,2548
16568,815
16569,1533
16570,2256
16571,1167
16572,1959
16573,2711
16574,2922
16575,996
16576,1579
16577,1606
16578,1869
16579,1026
16580,2076
16581,1444
16582,963
16583,892
16584,2919
16585,1506
16586,1407
16587,1886
16588,1928
16589,2396
16590,1042
16591,2099
16592,1560
16593,1414
16594,1162
16595,1802
16596,2932
16597,1524
16598,2295
16599,1600
16600,1917
16601,1458
16602,1465
16603,1841
16604,1701
16605,1350
16606,1980
16607,1540
16608,1052
16609,864
16610,1002
16611,1500
16612,1407
16613,2516
16614,2951
16615,2771
16616,2951
16617,1494
16618,1505
16619,1447
16620,2970
16621,1521
16622,1965
16623,1074
16624,1387
16625,939
16626,1082
16627,2000
16628,910
16629,1452
16630,1038
16631,2880
16632,1683
16633,935
16634,2328
16635,1002
16636,1981
16637,1883
16638,2478
16639,988
16640,2199
16641,1936
16642,1989
16643,1905
16644,2110
16645,2063
16646,2252
16647,1846
16648,2906
16649,1954
16650,1321
16651,2397
16652,1531
16653,1481
16654,2865
16655,2313
16656,2394
16657,1451
16658,1484
16659,1505
16660,2551
16661,795
16662,2854
16663,1474
16664,1105
16665,1044
16666,1611
16667,1918
16668,2702
16669,1490
16670,1874
16671,941
16672,2123
16673,1553
16674,1118
16675,2537
16676,2526
16677,2275
16678,2903
16679,1013
16680,1182
16681,2410
16682,1531
16683,2109
16684,1413
16685,2832
16686,921
16687,1978
16688,949
16689,2864
16690,1533
16691,1593
16692,2317
16693,1531
16694,1090
16695,896
16696,2840
16697,1074
16698,1900
16699,1690
16700,2620
16701,1997
16702,2222
16703,2992
16704,982
16705,2290
16706,923
16707,936
16708,1965
16709,2060
16710,1402
16711,1596
16712,2307
16713,869
16714,1957
16715,1572
16716,2118
16717,1564
16718,1680
16719,1558
16720,1884
16721,2763
16722,1990
16723,1998
16724,2575
16725,1464
16726,1604
16727,1528
16728,1465
16729,1061
16730,1951
16731,922
16732,1936
16733,2638
16734,2969
16735,1063
16736,2562
16737,2706
16738,970
16739,2223
16740,1853
16741,1032
16742,1358
16743,1954
16744,1592
16745,1508
16746,989
16747,1238
16748,1580
16749,1924
16750,1574
16751,2690
16752,2032
16753,2002
16754,1146
16755,1499
16756,1683
16757,1859
16758,2912
16759,1501
16760,1882
16761,1067
16762,2346
16763,1410
16764,1648
16765,1514
16766,1226
16767,1815
16768,2425
16769,805
16770,2922
16771,969
16772,925
16773,1064
16774,1963
16775,2196
16776,1581
16777,2482
16778,1193
16779,747
16780,1422
16781,783
16782,1399
16783,2305
16784,1847
16785,2370
16786,2586
16787,1076
16788,979
16789,895
16790,2151
16791,1016
16792,2216
16793,1464
16794,932
16795,1622
16796,1915
16797,979
16798,1057
16799,2858
16800,1607
16801,1638
16802,2559
16803,2956
16804,1663
16805,2077
16806,2733
16807,2906
16808,1675
16809,904
16810,1562
16811,1439
16812,2231
16813,1034
16814,1435
16815,2373
16816,1562
16817,1080
16818,1006
16819,1064
16820,1888
16821,1376
16822,1132
16823,2130
16824,2403
16825,2324
16826,1071
16827,1097
16828,937
16829,2027
16830,1972
16831,1947
16832,2785
16833,1572
16834,1543
16835,1723
16836,774
16837,2293
16838,1730
16839,1982
16840,1589
16841,1866
16842,2779
16843,1033
16844,1966
16845,1272
16846,1008
16847,1100
16848,1905
16849,2985
16850,926
16851,1504
16852,1127
16853,2774
16854,2740
16855,1536
16856,988
16857,1539
16858,944
16859,2000
16860,2568
16861,2600
16862,2604
16863,1477
16864,848
16865,1556
16866,915
16867,1706
16868,1210
16869,1069
16870,2599
16871,2801
16872,1297
16873,1827
16874,1942
16875,1024
16876,1051
16877,1317
16878,987
16879,2560
16880,1441
16881,1964
16882,2914
16883,1102
16884,2602
16885,1037
16886,2845
16887,1911
16888,1479
16889,1881
16890,1550
16891,1843
16892,1517
16893,2396
16894,1944
16895,2208
16896,1531
16897,1463
16898,1575
16899,1991
16900,976
16901,1535
16902,1059
16903,1968
16904,1004
16905,1098
16906,2626
16907,966
16908,968
16909,1657
16910,1045
16911,880
16912,2751
16913,1618
16914,936
16915,2148
16916,2653
16917,2784
16918,1619
16919,946
16920,982
16921,2284
16922,2305
16923,2485
16924,1605
16925,1101
16926,1300
16927,1498
16928,954
16929,2051
16930,2905
16931,1030
16932,1761
16933,2401
16934,1525
16935,1935
16936,2451
16937,1666
16938,2590
16939,2289
16940,2388
16941,1173
16942,1026
16943,1962
16944,2142
16945,1036
16946,2832
16947,2607
16948,2305
16949,938
16950,966
16951,2466
16952,1086
16953,980
16954,1557
16955,1296
16956,1567
16957,1975
16958,2112
16959,1488
16960,1938
16961,2225
16962,1379
16963,1879
16964,973
16965,2070
16966,1438
16967,1912
16968,1448
16969,1457
16970,1879
16971,1504
16972,1097
16973,1110
16974,1017
16975,1514
16976,1644
16977,2948
16978,1053
16979,1941
16980,1548
16981,1658
16982,1463
16983,1312
16984,1541
16985,941
16986,2626
16987,994
16988,1537
16989,1398
16990,992
16991,2186
16992,2566
16993,1456
16994,1375
16995,1900
16996,1923
16997,1898
16998,2989
16999,2205
17000,921
17001,1323
17002,1637
17003,1526
17004,1314
17005,2859
17006,1538
17007,1679
17008,1149
17009,1906
17010,2634
17011,2960
17012,2061
17013,1356
17014,1933
17015,2196
17016,2805
17017,1507
17018,1623
17019,1347
17020,1167
17021,2607
17022,1365
17023,1384
17024,1038
17025,1983
17026,2037
17027,1384
17028,2432
17029,1815
17030,1861
17031,1950
17032,978
17033,982
17034,1976
17035,1453
17036,1276
17037,1843
17038,983
17039,2906
17040,2409
17041,1053
17042,1726
17043,1621
17044,818
17045,1968
17046,2342
17047,938
17048,907
17049,945
17050,2808
17051,2794
17052,1475
17053,1428
17054,1471
17055,2346
17056,2140
17057,1538
17058,795
17059,1115
17060,1111
17061,1965
17062,2575
17063,985
17064,1110
17065,1159
17066,1080
17067,960
17068,1150
17069,2002
17070,1094
17071,979
17072,871
17073,1998
17074,2753
17075,1913
17076,1528
17077,1530
17078,2792
17079,2128
17080,2677
17081,1420
17082,903
17083,2946
17084,1454
17085,2161
17086,1456
17087,1549
17088,992
17089,1102
17090,2877
17091,2797
17092,1390
17093,1593
17094,1582
17095,1973
17096,989
17097,2188
17098,1075
17099,2136
17100,1047
17101,1476
17102,1500
17103,1544
17104,985
17105,2799
17106,1959
17107,947
17108,2069
17109,1904
17110,1009
17111,967
17112,1923
17113,958
17114,1845
17115,1608
17116,1471
17117,1492
17118,2706
17119,1842
17120,2830
17121,1778
17122,1083
17123,1059
17124,1083
17125,1570
17126,1972
17127,2309
17128,1446
17129,1953
17130,1169
17131,1916
17132,905
17133,1440
17134,1508
17135,2579
17136,2185
17137,951
17138,979
17139,2601
17140,1093
17141,2885
17142,929
17143,847
17144,2139
17145,1842
17146,859
17147,2450
17148,1975
17149,1986
17150,2874
17151,1066
17152,1868
17153,1571
17154,1551
17155,969
17156,1557
17157,1496
17158,2085
17159,2381
17160,930
17161,1470
17162,827
17163,1466
17164,1485
17165,1037
17166,1027
17167,1394
17168,1022
17169,2001
17170,990
17171,877
17172,2452
17173,965
17174,1611
17175,1064
17176,2265
17177,928
17178,1957
17179,2747
17180,1453
17181,941
17182,1539
17183,1165
17184,1974
17185,1529
17186,1008
17187,1639
17188,2630
17189,2718
17190,1884
17191,1992
17192,2140
17193,1902
17194,2209
17195,1977
17196,2390
17197,998
17198,1003
17199,1326
17200,969
17201,1004
17202,923
17203,1861
17204,933
17205,2542
17206,1627
17207,1043
17208,2582
17209,2737
17210,1056
17211,2655
17212,2833
17213,973
17214,1122
17215,1903
17216,2460
17217,2723
17218,1494
17219,953
17220,1936
17221,1628
17222,2125
17223,2297
17224,886
17225,2613
17226,1495
17227,999
17228,1485
17229,1476
17230,1441
17231,891
17232,956
17233,1832
17234,2509
17235,1565
17236,2075
17237,1508
17238,1078
17239,1608
17240,1100
17241,1941
17242,1421
17243,1457
17244,987
17245,2834
17246,1052
17247,1640
17248,1560
17249,935
17250,1387
17251,2090
17252,1490
17253,1994
17254,1926
17255,1315
17256,1091
17257,964
17258,1148
17259,1481
17260,1512
17261,1619
17262,2859
17263,1527
17264,1111
17265,2349
17266,2451
17267,1469
17268,1621
17269,2473
17270,941
17271,847
17272,1317
17273,1603
17274,914
17275,1447
17276,1597
17277,1947
17278,2878
17279,1454
17280,1712
17281,1783
17282,1945
17283,1566
17284,1522
17285,1976
17286,2910
17287,1477
17288,1176
17289,2298
17290,2965
17291,839
17292,2879
17293,991
17294,1014
17295,2485
17296,1565
17297,1547
17298,2363
17299,2379
17300,1547
17301,1628
17302,1165
17303,1189
17304,1015
17305,767
17306,1399
17307,1167
17308,746
17309,2729
17310,1457
17311,2299
17312,2815
17313,1457
17314,997
17315,2348
17316,1553
17317,1558
17318,2842
17319,2687
17320,1037
17321,1964
17322,1850
17323,960
17324,1940
17325,898
17326,1161
17327,2136
17328,1010
17329,1974
17330,1042
17331,2517
17332,938
17333,1665
17334,989
17335,1813
17336,933
17337,1942
17338,1441
17339,829
17340,1063
17341,1520
17342,955
17343,894
17344,916
17345,957
17346,1109
17347,1035
17348,1499
17349,2391
17350,829
17351,1107
17352,1086
17353,969
17354,980
17355,2671
17356,1457
17357,2561
17358,988
17359,2102
17360,973
17361,942
17362,1519
17363,1491
17364,1102
17365,2690
17366,2636
17367,1499
17368,1406
17369,1565
17370,2328
17371,2383
17372,2972
17373,748
17374,1546
17375,2504
17376,752
17377,1023
17378,1607
17379,1069
17380,2067
17381,1531
17382,1553
17383,2066
17384,1533
17385,1363
17386,1001
17387,985
17388,2544
17389,1427
17390,941
17391,1427
17392,1128
17393,1615
17394,2494
17395,789
17396,2770
17397,1420
17398,1571
17399,1522
17400,1093
17401,1927
17402,1143
17403,1497
17404,1922
17405,1636
17406,1100
17407,1516
17408,1866
17409,1914
17410,1066
17411,1771
17412,1626
17413,1515
17414,1045
17415,2000
17416,2096
17417,1070
17418,1648
17419,2866
17420,2923
17421,1573
17422,1541
17423,1785
17424,1469
17425,2668
17426,1222
17427,2499
17428,1101
17429,1491
17430,2458
17431,1990
17432,869
17433,1322
17434,1953
17435,2343
17436,2620
17437,1872
17438,1618
17439,2242
17440,1991
17441,1528
17442,1577
17443,1064
17444,2724
17445,2138
17446,1405
17447,932
17448,1669
17449,1097
17450,1064
17451,1583
17452,929
17453,1959
17454,2853
17455,1588
17456,1812
17457,2330
17458,1506
17459,2103
17460,2229
17461,1941
17462,1569
17463,1034
17464,1896
17465,2645
17466,2904
17467,1987
17468,1713
17469,946
17470,1573
17471,2830
17472,1976
17473,1421
17474,1611
17475,777
17476,1085
17477,2838
17478,2928
17479,1585
17480,1520
17481,920
17482,1636
17483,1859
17484,1445
17485,1043
17486,1522
17487,1934
17488,1654
17489,1027
17490,1068
17491,2916
17492,1085
17493,1204
17494,2422
17495,1149
17496,1356
17497,1067
17498,1044
17499,1939
17500,2910
17501,893
17502,1070
17503,999
17504,1022
17505,1546
17506,1665
17507,1029
17508,1065
17509,2048
17510,2688
17511,1063
17512,815
17513,1004
17514,1095
17515,2787
17516,1089
17517,978
17518,2430
17519,1913
17520,2257
17521,2337
17522,909
17523,1718
17524,1842
17525,2719
17526,1969
17527,1520
17528,1558
17529,1492
17530,2959
17531,830
17532,1782
17533,2485
17534,2610
17535,1474
17536,1015
17537,2373
17538,2026
17539,2699
17540,1307
17541,967
17542,2801
17543,1528
17544,903
17545,865
17546,2246
17547,1161
17548,1954
17549,935
17550,2806
17551,1054
17552,1365
17553,1690
17554,1570
17555,945
17556,1948
17557,1568
17558,2214
17559,1103
17560,2633
17561,1412
17562,1826
17563,1581
17564,1929
17565,2588
17566,2570
17567,2353
17568,2410
17569,1386
17570,1534
17571,869
17572,2396
17573,2860
17574,944
17575,1880
17576,1974
17577,2772
17578,2012
17579,1040
17580,1063
17581,1832
17582,1149
17583,1825
17584,1892
17585,1411
17586,943
17587,1991
17588,1928
17589,1493
17590,2309
17591,1412
17592,1926
17593,1483
17594,1890
17595,1821
17596,2368
17597,1406
17598,1019
17599,2834
17600,1562
17601,1593
17602,1576
17603,2572
17604,1204
17605,941
17606,1076
17607,823
17608,2579
17609,829
17610,2805
17611,1052
17612,1066
17613,1634
17614,1102
17615,1339
17616,2734
17617,1444
17618,2371
17619,2269
17620,1790
17621,2240
17622,1669
17623,1142
17624,1044
17625,1974
17626,2220
17627,2873
17628,1599
17629,2587
17630,2191
17631,1529
17632,2747
17633,1187
17634,2365
17635,1882
17636,1588
17637,1993
17638,2859
17639,2979
17640,2936
17641,1134
17642,2887
17643,2308
17644,2382
17645,2114
17646,1862
17647,1885
17648,1445
17649,1969
17650,1893
17651,1634
17652,2498
17653,2722
17654,2163
17655,2168
17656,2678
17657,841
17658,1639
17659,2876
17660,1461
17661,2243
17662,2343
17663,2438
17664,909
17665,1151
17666,1995
17667,2546
17668,1477
17669,939
17670,1099
17671,2405
17672,2282
17673,1024
17674,1618
17675,2305
17676,1063
17677,921
17678,2837
17679,1025
17680,929
17681,1978
17682,2057
17683,2509
17684,1375
17685,1098
17686,2342
17687,1901
17688,1055
17689,1562
17690,2026
17691,2129
17692,838
17693,2520
17694,1007
17695,1006
17696,1902
17697,1579
17698,1970
17699,1699
17700,1384
17701,2059
17702,1494
17703,2913
17704,2127
17705,1978
17706,1067
17707,948
17708,876
17709,977
17710,973
17711,1250
17712,1968
17713,2478
17714,2808
17715,1963
17716,906
17717,1505
17718,1011
17719,1537
17720,1029
17721,1565
17722,1451
17723,2426
17724,997
17725,1868
17726,2225
17727,2308
17728,2387
17729,1403
17730,1723
17731,1886
17732,2484
17733,1911
17734,1944
17735,1478
17736,1030
17737,862
17738,2553
17739,2456
17740,2565
17741,2602
17742,2433
17743,945
17744,1159
17745,1860
17746,1017
17747,1639
17748,1871
17749,2512
17750,2358
17751,1021
17752,923
17753,1005
17754,1172
17755,1891
17756,2680
17757,2585
17758,1337
17759,1632
17760,1139
17761,967
17762,1987
17763,1653
17764,973
17765,2087
17766,1488
17767,929
17768,1143
17769,2941
17770,1966
17771,1730
17772,960
17773,1548
17774,1520
17775,1466
17776,1634
17777,2868
17778,1617
17779,1560
17780,1626
17781,932
17782,1592
17783,1073
17784,939
17785,2370
17786,2882
17787,1664
17788,874
17789,2416
17790,2169
17791,2181
17792,1472
17793,2911
17794,2707
17795,915
17796,1396
17797,1891
17798,2821
17799,1038
17800,1147
17801,1472
17802,1384
17803,1584
17804,1596
17805,1512
17806,1970
17807,1531
17808,2706
17809,1677
17810,1945
17811,953
17812,939
17813,2846
17814,996
17815,1063
17816,2493
17817,2945
17818,860
17819,1569
17820,1714
17821,817
17822,897
17823,984
17824,1968
17825,2942
17826,1991
17827,1546
17828,1984
17829,989
17830,2644
17831,2414
17832,2662
17833,943
17834,2982
17835,1299
17836,1013
17837,2041
17838,1102
17839,2747
17840,1677
17841,1523
17842,2442
17843,1385
17844,2059
17845,931
17846,1966
17847,996
17848,1985
17849,1581
17850,944
17851,1004
17852,1077
17853,1085
17854,2316
17855,2905
17856,2103
17857,897
17858,828
17859,962
17860,2668
17861,2251
17862,977
17863,1969
17864,1527
17865,1053
17866,1522
17867,1080
17868,1867
17869,1484
17870,1887
17871,1526
17872,1027
17873,1035
17874,2076
17875,2235
17876,1531
17877,1453
17878,1544
17879,1163
17880,1422
17881,2024
17882,945
17883,2600
17884,938
17885,916
17886,2399
17887,1104
17888,974
17889,2883
17890,1595
17891,904
17892,1822
17893,1491
17894,2703
17895,1882
17896,1281
17897,1644
17898,918
17899,1502
17900,1636
17901,954
17902,1919
17903,2543
17904,883
17905,2745
17906,1103
17907,2417
17908,1033
17909,1063
17910,1842
17911,1886
17912,2530
17913,2587
17914,993
17915,1498
17916,1390
17917,894
17918,1639
17919,1987
17920,1919
17921,2868
17922,1393
17923,990
17924,1134
17925,2433
17926,930
17927,1154
17928,1055
17929,1077
17930,2730
17931,1609
17932,1106
17933,2007
17934,2101
17935,840
17936,1031
17937,1933
17938,2759
17939,1052
17940,1696
17941,947
17942,2284
17943,1045
17944,2707
17945,1719
17946,1395
17947,1075
17948,1963
17949,1638
17950,982
17951,877
17952,1466
17953,2584
17954,1061
17955,1229
17956,723
17957,2896
17958,1604
17959,813
17960,1018
17961,938
17962,1952
17963,1965
17964,2071
17965,934
17966,991
17967,908
17968,1998
17969,2847
17970,890
17971,1894
17972,1065
17973,1946
17974,2088
17975,1866
17976,1113
17977,1031
17978,1913
17979,1533
17980,1047
17981,1026
17982,2659
17983,2759
17984,950
17985,1001
17986,1525
17987,2131
17988,1610
17989,2019
17990,1724
17991,1714
17992,1982
17993,926
17994,1645
17995,1314
17996,2658
17997,1541
17998,981
17999,2401
18000,1851
18001,1544
18002,1386
18003,958
18004,1899
18005,1010
18006,1663
18007,1414
18008,2108
18009,973
18010,2579
18011,2407
18012,2605
18013,1367
18014,1657
18015,1537
18016,1076
18017,921
18018,2701
18019,2218
18020,1017
18021,965
18022,853
18023,1965
18024,1503
18025,964
18026,1088
18027,1989
18028,1620
18029,1538
18030,840
18031,1866
18032,920
18033,1483
18034,1573
18035,1505
18036,992
18037,2413
18038,1393
18039,1367
18040,941
18041,1598
18042,946
18043,941
18044,1018
18045,1054
18046,942
18047,1561
18048,1659
18049,865
18050,1503
18051,1463
18052,1493
18053,1396
18054,1408
18055,782
18056,2375
18057,2824
18058,1429
18059,1921
18060,1511
18061,1600
18062,1078
18063,1951
18064,1713
18065,1002
18066,841
18067,2138
18068,2400
18069,888
18070,1053
18071,2137
18072,1516
18073,930
18074,2231
18075,2538
18076,1820
18077,1395
18078,1601
18079,850
18080,2355
18081,915
18082,2317
18083,1934
18084,2964
18085,2996
18086,1026
18087,1517
18088,1151
18089,1403
18090,1472
18091,2961
18092,1089
18093,2000
18094,1437
18095,1478
18096,1868
18097,2146
18098,1692
18099,2677
18100,1600
18101,1122
18102,868
18103,2506
18104,2908
18105,820
18106,1882
18107,2515
18108,2651
18109,1532
18110,1820
18111,916
18112,873
18113,1895
18114,2006
18115,1619
18116,2617
18117,938
18118,1061
18119,1321
18120,2281
18121,2358
18122,1870
18123,2473
18124,1677
18125,1018
18126,1071
18127,2154
18128,1969
18129,1980
18130,1124
18131,1895
18132,995
18133,1641
18134,961
18135,1973
18136,1089
18137,1918
18138,1945
18139,2118
18140,1495
18141,1072
18142,1186
18143,2679
18144,2194
18145,2681
18146,860
18147,2183
18148,2922
18149,1106
18150,959
18151,1018
18152,2082
18153,1763
18154,1131
18155,945
18156,1050
18157,2536
18158,1413
18159,2456
18160,972
18161,1445
18162,1865
18163,1912
18164,2954
18165,1042
18166,1807
18167,1913
18168,1402
18169,1581
18170,1589
18171,2152
18172,2444
18173,1630
18174,980
18175,2647
18176,1031
18177,2357
18178,2996
18179,1920
18180,1534
18181,2151
18182,1039
18183,1033
18184,1166
18185,1021
18186,822
18187,1513
18188,916
18189,1095
18190,1551
18191,1337
18192,1993
18193,1982
18194,2861
18195,1096
18196,2599
18197,1495
18198,980
18199,1904
18200,1678
18201,1980
18202,1982
18203,2643
18204,1574
18205,1526
18206,1425
18207,2319
18208,1613
18209,1905
18210,1587
18211,1548
18212,1888
18213,2209
18214,1702
18215,2045
18216,2583
18217,2887
18218,1433
18219,1792
18220,2994
18221,1950
18222,2703
18223,920
18224,2887
18225,1977
18226,2937
18227,1424
18228,2482
18229,2736
18230,2551
18231,1708
18232,951
18233,932
18234,976
18235,2226
18236,1508
18237,2337
18238,2362
18239,1460
18240,2086
18241,1503
18242,1931
18243,2027
18244,2216
18245,1084
18246,2438
18247,2972
18248,952
18249,1433
18250,825
18251,1971
18252,1084
18253,1538
18254,1517
18255,2746
18256,1027
18257,2447
18258,1910
18259,2303
18260,1932
18261,2114
18262,954
18263,962
18264,967
18265,1029
18266,1518
18267,1597
18268,1075
18269,2902
18270,1466
18271,1795
18272,1665
18273,1490
18274,1546
18275,2386
18276,1210
18277,2733
18278,1038
18279,2005
18280,2767
18281,996
18282,904
18283,1509
18284,1371
18285,1059
18286,1516
18287,1492
18288,1048
18289,2664
18290,2116
18291,1512
18292,2501
18293,844
18294,2676
18295,962
18296,2317
18297,1619
18298,1478
18299,2294
18300,2257
18301,1072
18302,2057
18303,1083
18304,2026
18305,2397
18306,1476
18307,1625
18308,1084
18309,1060
18310,1013
18311,1009
18312,983
18313,2294
18314,2632
18315,1616
18316,1549
18317,1621
18318,1111
18319,928
18320,1588
18321,1003
18322,1051
18323,2384
18324,2448
18325,2696
18326,2974
18327,2374
18328,2790
18329,948
18330,1872
18331,2794
18332,2539
18333,1554
18334,1548
18335,2525
18336,1941
18337,1554
18338,2658
18339,2627
18340,1466
18341,953
18342,878
18343,2036
18344,1427
18345,1761
18346,1485
18347,1155
18348,1931
18349,2000
18350,1585
18351,1479
18352,2935
18353,1861
18354,1540
18355,1138
18356,1893
18357,1500
18358,1459
18359,1511
18360,2298
18361,1172
18362,1504
18363,1042
18364,2508
18365,870
18366,1900
18367,2007
18368,1597
18369,1350
